__run_id,__done,DFO,Library,DataFrame size,execution_time,num_dfos_per_joule,cpu_utilisation,memory_usage
run_30_repetition_11,DONE,sort,Polars,Large,41.034,0.034,73.5,8574139323.733
run_42_repetition_4,DONE,drop,Dask,Large,1.564,3.228,82.8,4684499236.571
run_27_repetition_1,DONE,sort,Dask,Small,1.241,5.466,74.9,5044674560.0
run_38_repetition_5,DONE,mean,Polars,Large,0.639,11.357,60.5,5168271360.0
run_67_repetition_9,DONE,concat,Dask,Small,1.548,4.561,78.0,5402221421.714
run_35_repetition_6,DONE,mean,Dask,Small,1.554,3.086,79.1,6119171218.286
run_2_repetition_14,DONE,isna,Dask,Large,1.252,1.572,64.6,6307441322.667
run_63_repetition_6,DONE,fillna,Polars,Small,0.323,5.215,75.2,6418131626.667
run_29_repetition_3,DONE,sort,Pandas,Small,0.931,1.562,77.2,4457932390.4
run_34_repetition_7,DONE,mean,Dask,Large,1.549,4.871,70.1,4846176548.571
run_39_repetition_13,DONE,mean,Polars,Small,0.322,25.471,58.4,4963483648.0
run_34_repetition_13,DONE,mean,Dask,Large,1.557,1.686,56.7,5213730523.429
run_37_repetition_5,DONE,mean,Pandas,Small,0.637,2.711,73.6,5417938944.0
run_3_repetition_8,DONE,isna,Dask,Small,1.254,1.297,76.2,5588839082.667
run_23_repetition_6,DONE,groupby,Polars,Small,0.327,4.895,79.9,5704073216.0
run_18_repetition_7,DONE,groupby,Dask,Large,1.253,1.694,74.0,5894149461.333
run_41_repetition_9,DONE,drop,Modin,Small,6.171,0.275,82.8,6529047086.545
run_23_repetition_15,DONE,groupby,Polars,Small,0.329,5.442,84.3,6422511616.0
run_70_repetition_18,DONE,concat,Polars,Large,0.633,2.253,80.9,7270825984.0
run_50_repetition_18,DONE,dropna,Dask,Large,1.259,1.817,76.1,6757684565.333
run_42_repetition_16,DONE,drop,Dask,Large,1.262,3.459,80.3,6925757098.667
run_3_repetition_17,DONE,isna,Dask,Small,1.244,1.364,72.8,5118413482.667
run_11_repetition_16,DONE,replace,Dask,Small,1.257,2.028,72.5,5295415296.0
run_11_repetition_8,DONE,replace,Dask,Small,1.25,5.117,76.8,5434094933.333
run_43_repetition_14,DONE,drop,Dask,Small,1.255,6.033,76.1,5584674816.0
run_37_repetition_1,DONE,mean,Pandas,Small,0.637,3.329,80.1,5740048384.0
run_66_repetition_10,DONE,concat,Dask,Large,1.561,1.414,74.4,5910764397.714
run_8_repetition_2,DONE,replace,Modin,Large,46.99,0.035,80.4,10117136066.89
run_38_repetition_15,DONE,mean,Polars,Large,0.935,1.905,74.9,6190294630.4
run_52_repetition_18,DONE,dropna,Pandas,Large,46.476,0.035,84.0,9351621290.667
run_11_repetition_5,DONE,replace,Dask,Small,1.248,4.877,77.7,4689242794.667
run_1_repetition_12,DONE,isna,Modin,Small,6.478,0.247,67.9,5647690173.217
run_43_repetition_15,DONE,drop,Dask,Small,1.262,2.154,80.2,5432516608.0
run_60_repetition_2,DONE,fillna,Pandas,Large,461.097,0.004,82.8,10090864257.707
run_40_repetition_3,DONE,drop,Modin,Large,18.429,0.084,71.3,8143000476.903
run_26_repetition_3,DONE,sort,Dask,Large,1.241,4.211,73.6,4195155968.0
run_27_repetition_19,DONE,sort,Dask,Small,1.24,5.436,76.6,4407279616.0
run_69_repetition_19,DONE,concat,Pandas,Small,0.638,4.946,65.3,4557574144.0
run_56_repetition_12,DONE,fillna,Modin,Large,39.38,0.043,76.7,9755471304.862
run_20_repetition_1,DONE,groupby,Pandas,Large,2.477,0.556,63.2,6774194176.0
run_55_repetition_6,DONE,dropna,Polars,Small,0.324,5.877,77.3,5626565973.333
run_40_repetition_16,DONE,drop,Modin,Large,17.489,0.088,76.2,9469517129.763
run_63_repetition_4,DONE,fillna,Polars,Small,0.322,5.544,79.5,5859644757.333
run_19_repetition_2,DONE,groupby,Dask,Small,1.238,2.9,78.2,4087204522.667
run_8_repetition_17,DONE,replace,Modin,Large,17.534,0.076,88.6,8465657786.576
run_68_repetition_7,DONE,concat,Pandas,Large,32.701,0.061,80.5,8878185585.778
run_54_repetition_3,DONE,dropna,Polars,Large,0.949,7.994,77.9,5198069760.0
run_14_repetition_3,DONE,replace,Polars,Large,8.336,0.151,60.1,7173266043.586
run_57_repetition_1,DONE,fillna,Modin,Small,6.498,0.251,77.1,5797761914.435
run_63_repetition_17,DONE,fillna,Polars,Small,0.327,17.518,64.4,5568462848.0
run_45_repetition_4,DONE,drop,Pandas,Small,0.948,2.741,75.0,5731123200.0
run_11_repetition_19,DONE,replace,Dask,Small,1.261,1.506,78.1,5908187818.667
run_53_repetition_7,DONE,dropna,Pandas,Small,0.639,11.473,77.7,6066606080.0
run_29_repetition_19,DONE,sort,Pandas,Small,0.642,2.48,72.9,4174135296.0
run_13_repetition_17,DONE,replace,Pandas,Small,0.635,2.682,80.6,4338827264.0
run_68_repetition_5,DONE,concat,Pandas,Large,32.692,0.063,73.8,8903318338.37
run_1_repetition_5,DONE,isna,Modin,Small,5.859,0.256,74.7,5402013110.857
run_33_repetition_14,DONE,mean,Modin,Small,6.773,0.238,75.5,5645735936.0
run_49_repetition_3,DONE,dropna,Modin,Small,5.832,0.272,78.4,5813245269.333
