__run_id,__done,DFO,Library,DataFrame size,execution_time,num_dfos_per_joule,cpu_utilisation,memory_usage
run_1_repetition_17,TODO,isna,Modin,Small, , , , 
run_53_repetition_6,TODO,dropna,Pandas,Small, , , , 
run_58_repetition_15,TODO,fillna,Dask,Large, , , , 
run_2_repetition_11,TODO,isna,Dask,Large, , , , 
run_14_repetition_10,TODO,replace,Polars,Large, , , , 
run_49_repetition_2,TODO,dropna,Modin,Small, , , , 
run_38_repetition_8,TODO,mean,Polars,Large, , , , 
run_60_repetition_3,TODO,fillna,Pandas,Large, , , , 
run_71_repetition_0,TODO,concat,Polars,Small, , , , 
run_38_repetition_1,TODO,mean,Polars,Large, , , , 
run_58_repetition_16,TODO,fillna,Dask,Large, , , , 
run_28_repetition_18,TODO,sort,Pandas,Large, , , , 
run_42_repetition_4,TODO,drop,Dask,Large, , , , 
run_27_repetition_9,TODO,sort,Dask,Small, , , , 
run_12_repetition_2,TODO,replace,Pandas,Large, , , , 
run_59_repetition_14,TODO,fillna,Dask,Small, , , , 
run_6_repetition_0,TODO,isna,Polars,Large, , , , 
run_52_repetition_11,TODO,dropna,Pandas,Large, , , , 
run_6_repetition_17,TODO,isna,Polars,Large, , , , 
run_61_repetition_12,TODO,fillna,Pandas,Small, , , , 
run_20_repetition_12,TODO,groupby,Pandas,Large, , , , 
run_7_repetition_0,TODO,isna,Polars,Small, , , , 
run_42_repetition_17,TODO,drop,Dask,Large, , , , 
run_33_repetition_18,TODO,mean,Modin,Small, , , , 
run_65_repetition_10,TODO,concat,Modin,Small, , , , 
run_60_repetition_17,TODO,fillna,Pandas,Large, , , , 
run_24_repetition_8,TODO,sort,Modin,Large, , , , 
run_7_repetition_11,TODO,isna,Polars,Small, , , , 
run_60_repetition_9,TODO,fillna,Pandas,Large, , , , 
run_45_repetition_4,TODO,drop,Pandas,Small, , , , 
run_13_repetition_13,TODO,replace,Pandas,Small, , , , 
run_34_repetition_6,TODO,mean,Dask,Large, , , , 
